function,payload,cpu_limit,memory_mb,payload_size_mb,output_size_mb,build_time_msec,total_cold_msec,cold_start_msec,execution_time_cold_msec,total_warm_avg_msec,warm_start_avg_msec,execution_time_warm_avg_msec,warm_iterations
flip,large,2.0,128,6.569470,6.569402,632,647,638.054000,8.946000,1835.400000,236.259700,1599.140300,10
grayscale,small,2.0,128,0.038598,.033577,831,576,567.489000,8.511000,155.500000,142.825800,12.674200,10
grayscale,medium,2.0,128,0.239808,.228490,831,576,567.489000,8.511000,206.900000,154.481900,52.418100,10
grayscale,large,2.0,128,1.137418,6.569492,831,576,567.489000,8.511000,1713.400000,243.576600,1469.823400,10
mobilenet,small,2.0,128,0.015935,.000086,1051,1393,874.837000,518.163000,685.500000,398.744300,286.755700,10
mobilenet,medium,2.0,128,0.018445,.000086,1051,1393,874.837000,518.163000,670.100000,339.554500,330.545500,10
mobilenet,large,2.0,128,0.020459,.000089,1051,1393,874.837000,518.163000,697.800000,367.814400,329.985600,10
resize,small,2.0,128,0.033998,.015957,827,837,835.099000,1.901000,426.100000,414.944400,11.155600,10
resize,medium,2.0,128,0.231961,.018467,827,837,835.099000,1.901000,433.900000,394.496200,39.403800,10
resize,large,2.0,128,6.558732,.020481,827,837,835.099000,1.901000,680.300000,419.810600,260.489400,10
resnet,small,2.0,128,0.015935,.000001,611,2075,2075,0,1450.200000,1450.200000,0,10
resnet,medium,2.0,128,0.018445,.000001,611,2075,2075,0,1448.500000,1448.500000,0,10
resnet,large,2.0,128,0.020459,.000001,611,2075,2075,0,1500.600000,1500.600000,0,10
rotate,small,2.0,128,0.033437,.034019,808,667,656.774000,10.226000,153.700000,143.423500,10.276500,10
rotate,medium,2.0,128,0.228040,.231983,808,667,656.774000,10.226000,212.200000,156.951200,55.248800,10
rotate,large,2.0,128,6.569379,6.558754,808,667,656.774000,10.226000,1918.800000,218.583200,1700.216800,10
aggregator,small,2.0,256,0.000088,.000082,861,596,595.989000,.011000,122.600000,122.575300,.024700,10
aggregator,medium,2.0,256,0.000088,.000082,861,596,595.989000,.011000,122.700000,122.675700,.024300,10
aggregator,large,2.0,256,0.000093,.000086,861,596,595.989000,.011000,124.600000,124.580600,.019400,10
alexnet,small,2.0,256,0.015935,.000090,665,1550,975.026000,574.974000,787.800000,334.186800,453.613200,10
alexnet,medium,2.0,256,0.018445,.000090,665,1550,975.026000,574.974000,907.900000,356.548800,551.351200,10
alexnet,large,2.0,256,0.020459,.000090,665,1550,975.026000,574.974000,808.400000,320.680900,487.719100,10
fetch_data,small,2.0,256,0.000040,.000119,550,834,704.283000,129.717000,299.000000,213.788700,85.211300,10
fetch_data,medium,2.0,256,0.000040,.000118,550,834,704.283000,129.717000,293.600000,215.096200,78.503800,10
fetch_data,large,2.0,256,0.000040,.000119,550,834,704.283000,129.717000,304.900000,226.577600,78.322400,10
flip,small,2.0,256,0.033555,.033459,688,682,673.243000,8.757000,162.900000,153.478200,9.421800,10
flip,medium,2.0,256,0.228467,.228062,688,682,673.243000,8.757000,216.800000,162.247800,54.552200,10
flip,large,2.0,256,6.569470,6.569402,688,682,673.243000,8.757000,1584.200000,225.987100,1358.212900,10
grayscale,small,2.0,256,0.038598,.033577,642,752,734.104000,17.896000,170.100000,159.060500,11.039500,10
grayscale,medium,2.0,256,0.239808,.228489,642,752,734.104000,17.896000,210.200000,153.378200,56.821800,10
grayscale,large,2.0,256,1.137418,6.569492,642,752,734.104000,17.896000,1502.000000,213.389700,1288.610300,10
mobilenet,small,2.0,256,0.015935,.000087,592,1113,884.448000,228.552000,662.600000,338.786900,323.813100,10
mobilenet,medium,2.0,256,0.018445,.000086,592,1113,884.448000,228.552000,692.600000,373.938200,318.661800,10
mobilenet,large,2.0,256,0.020459,.000090,592,1113,884.448000,228.552000,695.200000,367.535200,327.664800,10
resize,small,2.0,256,0.033998,.015957,784,966,964.087000,1.913000,435.800000,431.109700,4.690300,10
resize,medium,2.0,256,0.231961,.018468,784,966,964.087000,1.913000,484.500000,436.414000,48.086000,10
resize,large,2.0,256,6.558732,.020481,784,966,964.087000,1.913000,652.000000,424.311000,227.689000,10
resnet,small,2.0,256,0.015935,.000083,805,2047,899.545000,1147.455000,1722.000000,428.641800,1293.358200,10
resnet,medium,2.0,256,0.018445,.000083,805,2047,899.545000,1147.455000,1582.600000,425.619400,1156.980600,10
resnet,large,2.0,256,0.020459,.000087,805,2047,899.545000,1147.455000,1649.300000,413.541800,1235.758200,10
rotate,small,2.0,256,0.033437,.034019,817,704,689.861000,14.139000,169.700000,156.699800,13.000200,10
rotate,medium,2.0,256,0.228040,.231984,817,704,689.861000,14.139000,207.200000,151.425100,55.774900,10
rotate,large,2.0,256,6.569379,6.558755,817,704,689.861000,14.139000,1932.600000,223.331300,1709.268700,10
aggregator,small,2.0,512,0.000088,.000083,799,682,681.987000,.013000,121.900000,121.878100,.021900,10
aggregator,medium,2.0,512,0.000088,.000082,799,682,681.987000,.013000,121.300000,121.275600,.024400,10
aggregator,large,2.0,512,0.000093,.000086,799,682,681.987000,.013000,117.800000,117.782600,.017400,10
alexnet,small,2.0,512,0.015935,.000090,621,1432,944.419000,487.581000,908.500000,381.412500,527.087500,10
alexnet,medium,2.0,512,0.018445,.000091,621,1432,944.419000,487.581000,883.500000,353.672100,529.827900,10
alexnet,large,2.0,512,0.020459,.000091,621,1432,944.419000,487.581000,862.700000,368.583600,494.116400,10
fetch_data,small,2.0,512,0.000040,.000118,963,875,732.501000,142.499000,307.300000,218.859400,88.440600,10
fetch_data,medium,2.0,512,0.000040,.000119,963,875,732.501000,142.499000,286.100000,204.997900,81.102100,10
fetch_data,large,2.0,512,0.000040,.000119,963,875,732.501000,142.499000,283.700000,204.007700,79.692300,10
flip,small,2.0,512,0.033555,.033459,663,623,614.107000,8.893000,179.600000,164.236700,15.363300,10
flip,medium,2.0,512,0.228467,.228062,663,623,614.107000,8.893000,213.100000,161.586200,51.513800,10
flip,large,2.0,512,6.569470,6.569401,663,623,614.107000,8.893000,1882.300000,234.892800,1647.407200,10
grayscale,small,2.0,512,0.038598,.033577,639,656,647.101000,8.899000,164.100000,152.394700,11.705300,10
grayscale,medium,2.0,512,0.239808,.228489,639,656,647.101000,8.899000,206.600000,151.840900,54.759100,10
grayscale,large,2.0,512,1.137418,6.569493,639,656,647.101000,8.899000,1750.600000,232.046700,1518.553300,10
mobilenet,small,2.0,512,0.015935,.000087,785,1125,879.209000,245.791000,670.900000,368.680600,302.219400,10
mobilenet,medium,2.0,512,0.018445,.000086,785,1125,879.209000,245.791000,708.000000,365.138300,342.861700,10
mobilenet,large,2.0,512,0.020459,.000089,785,1125,879.209000,245.791000,663.100000,357.963300,305.136700,10
resize,small,2.0,512,0.033998,.015957,842,963,960.972000,2.028000,431.800000,426.202600,5.597400,10
resize,medium,2.0,512,0.231961,.018467,842,963,960.972000,2.028000,471.000000,427.471900,43.528100,10
resize,large,2.0,512,6.558732,.020481,842,963,960.972000,2.028000,640.800000,426.973100,213.826900,10
resnet,small,2.0,512,0.015935,.000084,581,1899,858.75000,1040.25000,1360.100000,378.789100,981.310900,10
resnet,medium,2.0,512,0.018445,.000083,581,1899,858.75000,1040.25000,1364.900000,385.076500,979.823500,10
resnet,large,2.0,512,0.020459,.000087,581,1899,858.75000,1040.25000,1433.000000,397.673700,1035.326300,10
rotate,small,2.0,512,0.033437,.034019,648,725,717.049000,7.951000,148.500000,137.825800,10.674200,10
rotate,medium,2.0,512,0.228040,.231983,648,725,717.049000,7.951000,216.900000,163.129300,53.770700,10
rotate,large,2.0,512,6.569379,6.558754,648,725,717.049000,7.951000,1689.900000,212.849000,1477.051000,10
