2026-08-20,15:06:16,67.0,243.9,0.498,0.346,idle
2026-08-20,15:06:17,67.0,243.9,0.498,0.346,idle
2026-08-20,15:06:18,67.0,243.9,0.498,0.346,idle
2026-08-20,15:06:19,69.6,244.2,0.51,0.346,idle
2026-08-20,15:06:20,69.6,244.2,0.51,0.346,idle
2026-08-20,15:06:21,69.6,244.2,0.51,0.346,idle
2026-08-20,15:06:22,69.6,244.2,0.51,0.346,idle
2026-08-20,15:06:23,69.6,244.2,0.51,0.346,idle
2026-08-20,15:06:24,68.8,243.7,0.511,0.346,idle
2026-08-20,15:06:25,68.8,243.7,0.511,0.346,idle
2026-08-20,15:06:26,68.8,243.7,0.511,0.346,idle
2026-08-20,15:06:27,68.8,243.7,0.511,0.346,idle
2026-08-20,15:06:28,68.8,243.7,0.511,0.346,idle
2026-08-20,15:06:29,69.2,243.6,0.511,0.346,idle
2026-08-20,15:06:30,69.2,243.6,0.511,0.346,idle
2026-08-20,15:06:31,69.2,243.6,0.511,0.346,idle
2026-08-20,15:06:32,69.2,243.6,0.511,0.346,idle
2026-08-20,15:06:33,69.2,243.6,0.511,0.346,idle
2026-08-20,15:06:34,67.0,243.8,0.497,0.346,idle
2026-08-20,15:06:35,67.0,243.8,0.497,0.346,idle
2026-08-20,15:06:36,67.0,243.8,0.497,0.346,idle
2026-08-20,15:06:37,67.0,243.8,0.497,0.346,idle
2026-08-20,15:06:38,67.0,243.8,0.497,0.346,idle
2026-08-20,15:06:39,66.7,244.0,0.493,0.346,idle
2026-08-20,15:06:40,66.7,244.0,0.493,0.346,idle
2026-08-20,15:06:41,66.7,244.0,0.493,0.346,idle
2026-08-20,15:06:42,66.7,244.0,0.493,0.346,idle
2026-08-20,15:06:43,66.7,244.0,0.493,0.346,idle
2026-08-20,15:06:44,77.4,243.8,0.556,0.346,idle
2026-08-20,15:06:45,77.4,243.8,0.556,0.346,idle
2026-08-20,15:06:46,77.4,243.8,0.556,0.346,idle
2026-08-20,15:06:47,77.4,243.8,0.556,0.346,idle
2026-08-20,15:06:48,77.4,243.8,0.556,0.346,idle
2026-08-20,15:06:49,71.0,243.2,0.526,0.346,idle
2026-08-20,15:06:50,71.0,243.2,0.526,0.346,idle
2026-08-20,15:06:51,71.0,243.2,0.526,0.346,idle
2026-08-20,15:06:52,71.0,243.2,0.526,0.346,idle
2026-08-20,15:06:53,71.0,243.2,0.526,0.346,idle
2026-08-20,15:06:54,68.7,243.4,0.509,0.346,idle
2026-08-20,15:06:55,68.7,243.4,0.509,0.346,idle
2026-08-20,15:06:56,68.7,243.4,0.509,0.346,idle
2026-08-20,15:06:57,68.7,243.4,0.509,0.346,idle
2026-08-20,15:06:58,68.7,243.4,0.509,0.346,idle
2026-08-20,15:06:59,68.3,243.6,0.503,0.346,idle
2026-08-20,15:07:00,68.3,243.6,0.503,0.346,idle
2026-08-20,15:07:01,68.3,243.6,0.503,0.346,idle
2026-08-20,15:07:02,68.3,243.6,0.503,0.346,idle
2026-08-20,15:07:03,68.3,243.6,0.503,0.346,idle
2026-08-20,15:07:04,68.6,243.4,0.51,0.346,idle
2026-08-20,15:07:05,68.6,243.4,0.51,0.346,idle
2026-08-20,15:07:06,68.6,243.4,0.51,0.346,idle
2026-08-20,15:07:07,68.6,243.4,0.51,0.346,idle
2026-08-20,15:07:08,68.6,243.4,0.51,0.346,idle
2026-08-20,15:07:09,68.7,244.3,0.51,0.346,idle
2026-08-20,15:07:10,68.7,244.3,0.51,0.346,idle
2026-08-20,15:07:11,68.7,244.3,0.51,0.346,idle
2026-08-20,15:07:12,68.7,244.3,0.51,0.346,idle
2026-08-20,15:07:13,68.7,244.3,0.51,0.346,idle
2026-08-20,15:07:14,69.9,243.2,0.516,0.346,idle
2026-08-20,15:07:15,69.9,243.2,0.516,0.346,idle
2026-08-20,15:07:16,69.9,243.2,0.516,0.346,idle
2026-08-20,15:07:17,69.9,243.2,0.516,0.346,idle
2026-08-20,15:07:18,69.9,243.2,0.516,0.346,idle
2026-08-20,15:07:19,68.0,244.3,0.506,0.346,idle
2026-08-20,15:07:20,68.0,244.3,0.506,0.346,idle
2026-08-20,15:07:21,68.0,244.3,0.506,0.346,idle
2026-08-20,15:07:22,68.0,244.3,0.506,0.346,idle
2026-08-20,15:07:23,68.0,244.3,0.506,0.346,idle
2026-08-20,15:07:24,68.4,243.5,0.512,0.346,idle
2026-08-20,15:07:25,68.4,243.5,0.512,0.346,idle
2026-08-20,15:07:26,68.4,243.5,0.512,0.346,idle
2026-08-20,15:07:27,68.4,243.5,0.512,0.346,idle
2026-08-20,15:07:28,68.4,243.5,0.512,0.346,idle
2026-08-20,15:07:29,67.8,243.8,0.504,0.346,idle
2026-08-20,15:07:30,67.8,243.8,0.504,0.346,idle
2026-08-20,15:07:31,67.8,243.8,0.504,0.346,idle
2026-08-20,15:07:32,67.8,243.8,0.504,0.346,idle
2026-08-20,15:07:33,67.8,243.8,0.504,0.346,idle
2026-08-20,15:07:34,68.1,243.5,0.505,0.346,idle
2026-08-20,15:07:35,68.1,243.5,0.505,0.346,idle
2026-08-20,15:07:36,68.1,243.5,0.505,0.346,idle
2026-08-20,15:07:37,68.1,243.5,0.505,0.346,idle
2026-08-20,15:07:38,68.1,243.5,0.505,0.346,idle
2026-08-20,15:07:39,71.4,244.2,0.52,0.346,idle
2026-08-20,15:07:40,71.4,244.2,0.52,0.346,idle
2026-08-20,15:07:41,71.4,244.2,0.52,0.346,idle
2026-08-20,15:07:42,71.4,244.2,0.52,0.346,idle
2026-08-20,15:07:43,71.4,244.2,0.52,0.346,idle
2026-08-20,15:07:44,70.5,243.7,0.52,0.346,idle
2026-08-20,15:07:45,70.5,243.7,0.52,0.346,idle
2026-08-20,15:07:46,70.5,243.7,0.52,0.346,idle
2026-08-20,15:07:47,70.5,243.7,0.52,0.346,idle
2026-08-20,15:07:48,70.5,243.7,0.52,0.346,idle
2026-08-20,15:07:49,67.9,244.1,0.502,0.346,idle
2026-08-20,15:07:51,67.9,244.1,0.502,0.346,idle
2026-08-20,15:07:52,67.9,244.1,0.502,0.346,idle
2026-08-20,15:07:53,67.9,244.1,0.502,0.346,idle
2026-08-20,15:07:54,68.5,243.8,0.502,0.346,idle
2026-08-20,15:07:55,68.5,243.8,0.502,0.346,idle
2026-08-20,15:07:56,68.5,243.8,0.502,0.346,idle
2026-08-20,15:07:57,68.5,243.8,0.502,0.346,idle
2026-08-20,15:07:58,68.5,243.8,0.502,0.346,idle
2026-08-20,15:07:59,67.8,243.6,0.5,0.346,idle
2026-08-20,15:08:00,67.8,243.6,0.5,0.346,idle
2026-08-20,15:08:01,67.8,243.6,0.5,0.346,idle
2026-08-20,15:08:02,67.8,243.6,0.5,0.346,idle
2026-08-20,15:08:03,67.8,243.6,0.5,0.346,idle
2026-08-20,15:08:04,68.2,243.3,0.502,0.346,idle
2026-08-20,15:08:05,68.2,243.3,0.502,0.346,idle
2026-08-20,15:08:06,68.2,243.3,0.502,0.346,idle
2026-08-20,15:08:07,68.2,243.3,0.502,0.346,idle
2026-08-20,15:08:08,68.2,243.3,0.502,0.346,idle
2026-08-20,15:08:09,67.7,244.0,0.498,0.346,idle
2026-08-20,15:08:10,67.7,244.0,0.498,0.346,idle
2026-08-20,15:08:11,67.7,244.0,0.498,0.346,idle
2026-08-20,15:08:12,67.7,244.0,0.498,0.346,idle
2026-08-20,15:08:13,67.7,244.0,0.498,0.346,idle
2026-08-20,15:08:14,68.2,243.8,0.503,0.346,idle
2026-08-20,15:08:15,68.2,243.8,0.503,0.346,idle
2026-08-20,15:08:16,68.2,243.8,0.503,0.346,idle
2026-08-20,15:08:17,68.2,243.8,0.503,0.346,idle
2026-08-20,15:08:18,68.2,243.8,0.503,0.346,idle
2026-08-20,15:08:19,67.1,243.9,0.499,0.346,idle
2026-08-20,15:08:20,67.1,243.9,0.499,0.346,idle
2026-08-20,15:08:21,67.1,243.9,0.499,0.346,idle
2026-08-20,15:08:22,67.1,243.9,0.499,0.346,idle
2026-08-20,15:08:23,67.1,243.9,0.499,0.346,idle
2026-08-20,15:08:24,67.4,243.5,0.498,0.346,idle
2026-08-20,15:08:25,67.4,243.5,0.498,0.346,idle
2026-08-20,15:08:26,67.4,243.5,0.498,0.346,idle
2026-08-20,15:08:27,67.4,243.5,0.498,0.346,idle
2026-08-20,15:08:28,67.4,243.5,0.498,0.346,idle
2026-08-20,15:08:29,70.0,244.1,0.514,0.346,idle
2026-08-20,15:08:30,70.0,244.1,0.514,0.346,idle
2026-08-20,15:08:31,70.0,244.1,0.514,0.346,idle
2026-08-20,15:08:32,70.0,244.1,0.514,0.346,idle
2026-08-20,15:08:33,70.0,244.1,0.514,0.346,idle
2026-08-20,15:08:34,69.3,243.8,0.509,0.346,idle
2026-08-20,15:08:35,69.3,243.8,0.509,0.346,idle
2026-08-20,15:08:36,69.3,243.8,0.509,0.346,idle
2026-08-20,15:08:37,69.3,243.8,0.509,0.346,idle
2026-08-20,15:08:38,69.3,243.8,0.509,0.346,idle
2026-08-20,15:08:39,67.1,243.9,0.496,0.346,idle
2026-08-20,15:08:40,67.1,243.9,0.496,0.346,idle
2026-08-20,15:08:41,67.1,243.9,0.496,0.346,idle
2026-08-20,15:08:42,67.1,243.9,0.496,0.346,idle
2026-08-20,15:08:43,67.1,243.9,0.496,0.346,idle
2026-08-20,15:08:44,69.1,244.1,0.507,0.346,idle
2026-08-20,15:08:45,69.1,244.1,0.507,0.346,idle
2026-08-20,15:08:46,69.1,244.1,0.507,0.346,idle
2026-08-20,15:08:47,69.1,244.1,0.507,0.346,idle
2026-08-20,15:08:48,69.1,244.1,0.507,0.346,idle
2026-08-20,15:08:49,68.5,243.3,0.506,0.346,idle
2026-08-20,15:08:50,68.5,243.3,0.506,0.346,idle
2026-08-20,15:08:51,68.5,243.3,0.506,0.346,idle
2026-08-20,15:08:52,68.5,243.3,0.506,0.346,idle
2026-08-20,15:08:53,68.5,243.3,0.506,0.346,idle
2026-08-20,15:08:54,68.5,243.3,0.506,0.346,idle
2026-08-20,15:08:55,68.5,243.3,0.506,0.346,idle
2026-08-20,15:08:56,68.5,243.3,0.506,0.346,idle
2026-08-20,15:08:57,68.5,243.3,0.506,0.346,idle
2026-08-20,15:08:58,68.5,243.3,0.506,0.346,idle
2026-08-20,15:08:59,68.8,243.4,0.506,0.346,idle
2026-08-20,15:09:00,68.8,243.4,0.506,0.346,idle
2026-08-20,15:09:01,68.8,243.4,0.506,0.346,idle
2026-08-20,15:09:02,68.8,243.4,0.506,0.346,idle
2026-08-20,15:09:03,68.8,243.4,0.506,0.346,idle
2026-08-20,15:09:04,68.2,243.5,0.503,0.346,idle
2026-08-20,15:09:05,68.2,243.5,0.503,0.346,idle
2026-08-20,15:09:06,68.2,243.5,0.503,0.346,idle
2026-08-20,15:09:07,68.2,243.5,0.503,0.346,idle
2026-08-20,15:09:08,68.2,243.5,0.503,0.346,idle
2026-08-20,15:09:09,71.4,243.7,0.524,0.346,idle
2026-08-20,15:09:10,71.4,243.7,0.524,0.346,idle
2026-08-20,15:09:11,71.4,243.7,0.524,0.346,idle
2026-08-20,15:09:12,71.4,243.7,0.524,0.346,idle
2026-08-20,15:09:13,71.4,243.7,0.524,0.346,idle
2026-08-20,15:09:14,70.0,243.6,0.512,0.346,idle
2026-08-20,15:09:15,70.0,243.6,0.512,0.346,idle
2026-08-20,15:09:16,70.0,243.6,0.512,0.346,idle
2026-08-20,15:09:17,70.0,243.6,0.512,0.346,idle
2026-08-20,15:09:18,70.0,243.6,0.512,0.346,idle
2026-08-20,15:09:19,68.2,243.5,0.505,0.346,idle
2026-08-20,15:09:20,68.2,243.5,0.505,0.346,idle
2026-08-20,15:09:21,68.2,243.5,0.505,0.346,idle
2026-08-20,15:09:22,68.2,243.5,0.505,0.346,idle
2026-08-20,15:09:23,68.2,243.5,0.505,0.346,idle
2026-08-20,15:09:24,68.4,243.2,0.504,0.346,idle
2026-08-20,15:09:25,68.4,243.2,0.504,0.346,idle
2026-08-20,15:09:26,68.4,243.2,0.504,0.346,idle
2026-08-20,15:09:27,68.4,243.2,0.504,0.346,idle
2026-08-20,15:09:28,68.4,243.2,0.504,0.346,idle
2026-08-20,15:09:29,74.8,243.4,0.548,0.346,idle
2026-08-20,15:09:30,74.8,243.4,0.548,0.346,idle
2026-08-20,15:09:31,74.8,243.4,0.548,0.346,idle
2026-08-20,15:09:32,74.8,243.4,0.548,0.346,idle
2026-08-20,15:09:33,74.8,243.4,0.548,0.346,idle
2026-08-20,15:09:34,68.6,243.5,0.51,0.346,idle
2026-08-20,15:09:35,68.6,243.5,0.51,0.346,idle
2026-08-20,15:09:36,68.6,243.5,0.51,0.346,idle
2026-08-20,15:09:37,68.6,243.5,0.51,0.346,idle
2026-08-20,15:09:38,68.6,243.5,0.51,0.346,idle
2026-08-20,15:09:39,68.3,243.7,0.507,0.346,idle
2026-08-20,15:09:40,68.3,243.7,0.507,0.346,idle
2026-08-20,15:09:41,68.3,243.7,0.507,0.346,idle
2026-08-20,15:09:42,68.3,243.7,0.507,0.346,idle
2026-08-20,15:09:43,68.3,243.7,0.507,0.346,idle
2026-08-20,15:09:44,68.6,243.5,0.507,0.346,idle
2026-08-20,15:09:45,68.6,243.5,0.507,0.346,idle
2026-08-20,15:09:46,68.6,243.5,0.507,0.346,idle
2026-08-20,15:09:47,68.6,243.5,0.507,0.346,idle
2026-08-20,15:09:48,68.6,243.5,0.507,0.346,idle
2026-08-20,15:09:49,68.7,244.1,0.509,0.346,idle
2026-08-20,15:09:50,68.7,244.1,0.509,0.346,idle
2026-08-20,15:09:51,68.7,244.1,0.509,0.346,idle
2026-08-20,15:09:52,68.7,244.1,0.509,0.346,idle
2026-08-20,15:09:53,68.7,244.1,0.509,0.346,idle
2026-08-20,15:09:54,67.3,243.5,0.498,0.346,idle
2026-08-20,15:09:55,67.3,243.5,0.498,0.346,idle
2026-08-20,15:09:56,67.3,243.5,0.498,0.346,idle
2026-08-20,15:09:57,67.3,243.5,0.498,0.346,idle
2026-08-20,15:09:59,67.3,243.5,0.498,0.346,idle
2026-08-20,15:10:00,68.4,242.4,0.51,0.346,idle
2026-08-20,15:10:01,68.4,242.4,0.51,0.346,idle
2026-08-20,15:10:02,68.4,242.4,0.51,0.346,idle
2026-08-20,15:10:03,68.4,242.4,0.51,0.346,idle
2026-08-20,15:10:04,68.4,242.4,0.51,0.346,idle
2026-08-20,15:10:05,68.3,243.2,0.506,0.346,idle
2026-08-20,15:10:06,68.3,243.2,0.506,0.346,idle
2026-08-20,15:10:07,68.3,243.2,0.506,0.346,idle
2026-08-20,15:10:08,68.3,243.2,0.506,0.346,idle
2026-08-20,15:10:09,68.3,243.2,0.506,0.346,idle
2026-08-20,15:10:10,68.1,243.1,0.505,0.346,idle
2026-08-20,15:10:11,68.1,243.1,0.505,0.346,idle
2026-08-20,15:10:12,68.1,243.1,0.505,0.346,idle
2026-08-20,15:10:13,68.1,243.1,0.505,0.346,idle
2026-08-20,15:10:14,68.1,243.1,0.505,0.346,idle
2026-08-20,15:10:15,69.6,243.9,0.516,0.346,idle
2026-08-20,15:10:16,69.6,243.9,0.516,0.346,idle
2026-08-20,15:10:17,69.6,243.9,0.516,0.346,idle
2026-08-20,15:10:18,69.6,243.9,0.516,0.346,idle
